"","line","lyric","element","track_name","album_name"
"5078",21,"So, we went on our way","Verse 2","Wonderland (Taylor's Version)","1989 (Taylor's Version)"
"5079",22,"Too in love to think straight","Verse 2","Wonderland (Taylor's Version)","1989 (Taylor's Version)"
"5080",23,"All alone, or so it seemed","Verse 2","Wonderland (Taylor's Version)","1989 (Taylor's Version)"
"5081",24,"But there were strangers watchin'","Verse 2","Wonderland (Taylor's Version)","1989 (Taylor's Version)"
"5082",25,"And whispers turned to talkin'","Verse 2","Wonderland (Taylor's Version)","1989 (Taylor's Version)"
"5083",26,"And talking turned to screams, oh","Verse 2","Wonderland (Taylor's Version)","1989 (Taylor's Version)"
"5084",27,"Didn't they tell us, ""Don't rush into things""?","Pre-Chorus","Wonderland (Taylor's Version)","1989 (Taylor's Version)"
"5085",28,"Didn't you flash your green eyes at me?","Pre-Chorus","Wonderland (Taylor's Version)","1989 (Taylor's Version)"
"5086",29,"Didn't you calm my fears with a Cheshire cat smile?","Pre-Chorus","Wonderland (Taylor's Version)","1989 (Taylor's Version)"
"5087",30,"Ooh, didn't it all seem new and excitin'?","Pre-Chorus","Wonderland (Taylor's Version)","1989 (Taylor's Version)"
"5088",31,"I felt your arms twistin' around me","Pre-Chorus","Wonderland (Taylor's Version)","1989 (Taylor's Version)"
"5089",32,"It's all fun and games 'til somebody loses their mind","Pre-Chorus","Wonderland (Taylor's Version)","1989 (Taylor's Version)"
"5090",33,"But darlin'","Pre-Chorus","Wonderland (Taylor's Version)","1989 (Taylor's Version)"
"5091",34,"We found Wonderland, you and I got lost in it","Chorus","Wonderland (Taylor's Version)","1989 (Taylor's Version)"
"5092",35,"And we pretended it could last forever, eh","Chorus","Wonderland (Taylor's Version)","1989 (Taylor's Version)"
"5093",36,"We found Wonderland, you and I got lost in it","Chorus","Wonderland (Taylor's Version)","1989 (Taylor's Version)"
"5094",37,"And life was never worse, but never better, eh, eh","Chorus","Wonderland (Taylor's Version)","1989 (Taylor's Version)"
"5095",38,"In Wonderland, eh, eh","Post-Chorus","Wonderland (Taylor's Version)","1989 (Taylor's Version)"
"5096",39,"In Wonderland","Post-Chorus","Wonderland (Taylor's Version)","1989 (Taylor's Version)"
"5097",40,"In Wonderland, woah","Post-Chorus","Wonderland (Taylor's Version)","1989 (Taylor's Version)"
"5098",41,"In Wonderland","Post-Chorus","Wonderland (Taylor's Version)","1989 (Taylor's Version)"
"5099",42,"I reached for you, but you were gone","Bridge","Wonderland (Taylor's Version)","1989 (Taylor's Version)"
"5100",43,"I knew I had to go back home","Bridge","Wonderland (Taylor's Version)","1989 (Taylor's Version)"
"5101",44,"You searched the world for somethin' else","Bridge","Wonderland (Taylor's Version)","1989 (Taylor's Version)"
"5102",45,"To make you feel like what we had","Bridge","Wonderland (Taylor's Version)","1989 (Taylor's Version)"
"5103",46,"And in the end, in Wonderland, we both went mad","Bridge","Wonderland (Taylor's Version)","1989 (Taylor's Version)"
"5104",47,"Oh","Bridge","Wonderland (Taylor's Version)","1989 (Taylor's Version)"
"5105",48,"We found Wonderland, you and I got lost in it","Chorus","Wonderland (Taylor's Version)","1989 (Taylor's Version)"
"5106",49,"And we pretended it could last forever (Could last forever)","Chorus","Wonderland (Taylor's Version)","1989 (Taylor's Version)"
"5107",50,"We found Wonderland, you and I got lost in it (Got lost in it)","Chorus","Wonderland (Taylor's Version)","1989 (Taylor's Version)"
"5108",51,"And life was never worse, but never better (Never better)","Chorus","Wonderland (Taylor's Version)","1989 (Taylor's Version)"
"5109",52,"We found Wonderland, you and I got lost in it (In Wonderland)","Chorus","Wonderland (Taylor's Version)","1989 (Taylor's Version)"
"5110",53,"And we pretended it could last forever (In Wonderland)","Chorus","Wonderland (Taylor's Version)","1989 (Taylor's Version)"
"5111",54,"We found Wonderland, you and I got lost in it (In Wonderland)","Chorus","Wonderland (Taylor's Version)","1989 (Taylor's Version)"
"5112",55,"And life was never worse, but never better","Chorus","Wonderland (Taylor's Version)","1989 (Taylor's Version)"
"5113",56,"In Wonderland","Chorus","Wonderland (Taylor's Version)","1989 (Taylor's Version)"
"5114",1,"One look, dark room, meant just for you","Verse 1","You Are In Love (Taylor's Version)","1989 (Taylor's Version)"
"5115",2,"Time moved too fast, you play it back","Verse 1","You Are In Love (Taylor's Version)","1989 (Taylor's Version)"
"5116",3,"Buttons on a coat, lighthearted joke","Verse 1","You Are In Love (Taylor's Version)","1989 (Taylor's Version)"
"5117",4,"No proof, not much, but you saw enough","Verse 1","You Are In Love (Taylor's Version)","1989 (Taylor's Version)"
"5118",5,"Small talk, he drives, coffee at midnight","Verse 1","You Are In Love (Taylor's Version)","1989 (Taylor's Version)"
"5119",6,"The light reflects the chain on your neck","Verse 1","You Are In Love (Taylor's Version)","1989 (Taylor's Version)"
"5120",7,"He says, ""Look up"" and your shoulders brush","Verse 1","You Are In Love (Taylor's Version)","1989 (Taylor's Version)"
"5121",8,"No proof, one touch, but you felt enough","Verse 1","You Are In Love (Taylor's Version)","1989 (Taylor's Version)"
"5122",9,"You can hear it in the silence (Silence), silence (Silence), you","Chorus","You Are In Love (Taylor's Version)","1989 (Taylor's Version)"
"5123",10,"You can feel it on the way home (Way home), way home (Way home), you","Chorus","You Are In Love (Taylor's Version)","1989 (Taylor's Version)"
"5124",11,"You can see it with the lights out (Lights out), lights out (Lights out)","Chorus","You Are In Love (Taylor's Version)","1989 (Taylor's Version)"
"5125",12,"You are in love, true love, you are in love","Chorus","You Are In Love (Taylor's Version)","1989 (Taylor's Version)"
"5126",13,"Morning, his place, burnt toast, Sunday","Verse 2","You Are In Love (Taylor's Version)","1989 (Taylor's Version)"
"5127",14,"You keep his shirt, he keeps his word","Verse 2","You Are In Love (Taylor's Version)","1989 (Taylor's Version)"
"5128",15,"And for once, you let go of your fears and your ghosts","Verse 2","You Are In Love (Taylor's Version)","1989 (Taylor's Version)"
"5129",16,"One step, not much, but it said enough","Verse 2","You Are In Love (Taylor's Version)","1989 (Taylor's Version)"
"5130",17,"You kiss on sidewalks, you fight and you talk","Verse 2","You Are In Love (Taylor's Version)","1989 (Taylor's Version)"
"5131",18,"One night, he wakes, strange look on his face","Verse 2","You Are In Love (Taylor's Version)","1989 (Taylor's Version)"
"5132",19,"Pauses, then says, ""You're my best friend""","Verse 2","You Are In Love (Taylor's Version)","1989 (Taylor's Version)"
"5133",20,"And you knew what it was, he is in love","Verse 2","You Are In Love (Taylor's Version)","1989 (Taylor's Version)"
"5134",21,"You can hear it in the silence (Silence), silence (Silence), you","Chorus","You Are In Love (Taylor's Version)","1989 (Taylor's Version)"
"5135",22,"You can feel it on the way home (Way home), way home (Way home), you","Chorus","You Are In Love (Taylor's Version)","1989 (Taylor's Version)"
"5136",23,"You can see it with the lights out (Lights out), lights out (Lights out)","Chorus","You Are In Love (Taylor's Version)","1989 (Taylor's Version)"
"5137",24,"You are in love, true love, you are in love","Chorus","You Are In Love (Taylor's Version)","1989 (Taylor's Version)"
"5138",25,"And so it goes","Bridge","You Are In Love (Taylor's Version)","1989 (Taylor's Version)"
"5139",26,"You two are dancing in a snow globe 'round and 'round","Bridge","You Are In Love (Taylor's Version)","1989 (Taylor's Version)"
"5140",27,"And he keeps a picture of you in his office downtown","Bridge","You Are In Love (Taylor's Version)","1989 (Taylor's Version)"
"5141",28,"And you understand now","Bridge","You Are In Love (Taylor's Version)","1989 (Taylor's Version)"
"5142",29,"Why they lost their minds and fought the wars","Bridge","You Are In Love (Taylor's Version)","1989 (Taylor's Version)"
"5143",30,"And why I've spent my whole life trying to put it into words","Bridge","You Are In Love (Taylor's Version)","1989 (Taylor's Version)"
"5144",31,"'Cause you can hear it in the silence","Interlude","You Are In Love (Taylor's Version)","1989 (Taylor's Version)"
"5145",32,"You can feel it on the way home","Interlude","You Are In Love (Taylor's Version)","1989 (Taylor's Version)"
"5146",33,"You can see it with the lights out","Interlude","You Are In Love (Taylor's Version)","1989 (Taylor's Version)"
"5147",34,"You are in love, true love, you are in love","Interlude","You Are In Love (Taylor's Version)","1989 (Taylor's Version)"
"5148",35,"You can hear it in the silence (Silence), silence (Silence), you","Chorus","You Are In Love (Taylor's Version)","1989 (Taylor's Version)"
"5149",36,"You can feel it on the way home (Way home), way home (Way home), you","Chorus","You Are In Love (Taylor's Version)","1989 (Taylor's Version)"
"5150",37,"You can see it with the lights out (Lights out), lights out (Lights out)","Chorus","You Are In Love (Taylor's Version)","1989 (Taylor's Version)"
"5151",38,"You are in love, true love, you are in love (Ah)","Chorus","You Are In Love (Taylor's Version)","1989 (Taylor's Version)"
"5152",39,"You can hear it in the silence (Silence), silence (Silence), you (Ah)","Chorus","You Are In Love (Taylor's Version)","1989 (Taylor's Version)"
"5153",40,"You can feel it on the way home (Way home), way home (Way home), you (Ah)","Chorus","You Are In Love (Taylor's Version)","1989 (Taylor's Version)"
"5154",41,"You can see it with the lights out (Lights out), lights out (Lights out)","Chorus","You Are In Love (Taylor's Version)","1989 (Taylor's Version)"
"5155",42,"You are in love, true love, you are in love","Chorus","You Are In Love (Taylor's Version)","1989 (Taylor's Version)"
"5156",1,"We're all bored, we're all so tired of everything","Verse 1","New Romantics (Taylor's Version)","1989 (Taylor's Version)"
"5157",2,"We wait for trains that just aren't comin'","Verse 1","New Romantics (Taylor's Version)","1989 (Taylor's Version)"
"5158",3,"We show off our different scarlet letters","Verse 1","New Romantics (Taylor's Version)","1989 (Taylor's Version)"
"5159",4,"Trust me, mine is better","Verse 1","New Romantics (Taylor's Version)","1989 (Taylor's Version)"
"5160",5,"We're so young, but we're on the road to ruin","Verse 1","New Romantics (Taylor's Version)","1989 (Taylor's Version)"
"5161",6,"We play dumb, but we know exactly what we're doin'","Verse 1","New Romantics (Taylor's Version)","1989 (Taylor's Version)"
"5162",7,"We cry tears of mascara in the bathroom","Verse 1","New Romantics (Taylor's Version)","1989 (Taylor's Version)"
"5163",8,"Honey, life is just a classroom","Verse 1","New Romantics (Taylor's Version)","1989 (Taylor's Version)"
"5164",9,"Ah-ah-ah-ah-ah-ah","Verse 1","New Romantics (Taylor's Version)","1989 (Taylor's Version)"
"5165",10,"'Cause baby, I could build a castle","Chorus","New Romantics (Taylor's Version)","1989 (Taylor's Version)"
"5166",11,"Out of all the bricks they threw at me","Chorus","New Romantics (Taylor's Version)","1989 (Taylor's Version)"
"5167",12,"And every day is like a battle","Chorus","New Romantics (Taylor's Version)","1989 (Taylor's Version)"
"5168",13,"But every night with us is like a dream","Chorus","New Romantics (Taylor's Version)","1989 (Taylor's Version)"
"5169",14,"Baby, we're the new romantics, come on, come along with me","Chorus","New Romantics (Taylor's Version)","1989 (Taylor's Version)"
"5170",15,"Heartbreak is the national anthem, we sing it proudly","Chorus","New Romantics (Taylor's Version)","1989 (Taylor's Version)"
"5171",16,"We are too busy dancin' to get knocked off our feet","Chorus","New Romantics (Taylor's Version)","1989 (Taylor's Version)"
"5172",17,"Baby, we're the new romantics","Chorus","New Romantics (Taylor's Version)","1989 (Taylor's Version)"
"5173",18,"The best people in life are free","Chorus","New Romantics (Taylor's Version)","1989 (Taylor's Version)"
"5174",19,"We're all here, the lights and noise are blinding","Verse 2","New Romantics (Taylor's Version)","1989 (Taylor's Version)"
"5175",20,"We hang back, it's all in the timing","Verse 2","New Romantics (Taylor's Version)","1989 (Taylor's Version)"
"5176",21,"It's poker, he can't see it in my face","Verse 2","New Romantics (Taylor's Version)","1989 (Taylor's Version)"
"5177",22,"But I'm about to play my Ace, ah","Verse 2","New Romantics (Taylor's Version)","1989 (Taylor's Version)"
"5178",23,"We need love, but all we want is danger","Verse 2","New Romantics (Taylor's Version)","1989 (Taylor's Version)"
"5179",24,"We team up, then switch sides like a record changer","Verse 2","New Romantics (Taylor's Version)","1989 (Taylor's Version)"
"5180",25,"The rumors are terrible and cruel","Verse 2","New Romantics (Taylor's Version)","1989 (Taylor's Version)"
"5181",26,"But, honey, most of them are true","Verse 2","New Romantics (Taylor's Version)","1989 (Taylor's Version)"
"5182",27,"Ah-ah-ah-ah-ah-ah","Verse 2","New Romantics (Taylor's Version)","1989 (Taylor's Version)"
"5183",28,"'Cause baby, I could build a castle","Chorus","New Romantics (Taylor's Version)","1989 (Taylor's Version)"
"5184",29,"Out of all the bricks they threw at me","Chorus","New Romantics (Taylor's Version)","1989 (Taylor's Version)"
"5185",30,"And every day is like a battle","Chorus","New Romantics (Taylor's Version)","1989 (Taylor's Version)"
"5186",31,"But every night with us is like a dream","Chorus","New Romantics (Taylor's Version)","1989 (Taylor's Version)"
"5187",32,"Baby, we're the new romantics, come on, come along with me","Chorus","New Romantics (Taylor's Version)","1989 (Taylor's Version)"
"5188",33,"Heartbreak is the national anthem, we sing it proudly","Chorus","New Romantics (Taylor's Version)","1989 (Taylor's Version)"
"5189",34,"We are too busy dancin' (Yeah) to get knocked off our feet (Hey)","Chorus","New Romantics (Taylor's Version)","1989 (Taylor's Version)"
"5190",35,"Baby, we're the new romantics","Chorus","New Romantics (Taylor's Version)","1989 (Taylor's Version)"
"5191",36,"The best people in life are free","Chorus","New Romantics (Taylor's Version)","1989 (Taylor's Version)"
"5192",37,"(Oh, oh, oh-oh, oh) Oh","Post-Chorus","New Romantics (Taylor's Version)","1989 (Taylor's Version)"
"5193",38,"(Oh, oh, oh-oh, oh) So, come on, come along with me","Post-Chorus","New Romantics (Taylor's Version)","1989 (Taylor's Version)"
